word,noun,pronoun,verb,adjective,adverb,preposition,conjunction,interjection
responsible,True,False,False,True,True,False,False,False
delayed,True,False,True,False,False,False,False,False
aftereffects,True,False,False,False,False,False,False,False
aftereff,False,False,False,False,False,False,False,False
immediately,False,False,False,False,True,False,True,False
picking,True,False,True,False,False,False,False,False
telephone,True,False,True,False,False,False,False,False
available,True,False,False,True,True,False,False,False
bars,True,False,True,True,False,True,False,False
comin',False,False,False,False,False,False,False,False
bend,True,False,True,True,False,False,False,False
cropped,True,False,True,False,False,False,False,False
torso,True,False,False,False,False,False,False,False
whitesmocked,False,False,False,False,False,False,False,False
circles,True,False,True,False,False,False,False,False
issues,True,False,True,True,False,False,False,False
slide,True,False,True,False,False,False,False,False
plays,True,False,True,True,False,False,False,False
sucking,False,False,False,True,False,False,False,False
following,True,False,False,True,False,True,False,False
lone,True,False,False,True,False,False,False,False
windowexcept,False,False,False,False,False,False,False,False
butt,True,False,True,False,False,False,False,False
bounces,True,False,True,True,False,False,False,False
showering,True,False,True,True,False,False,False,False
sparks,False,False,False,False,False,False,False,False
crotch,True,False,False,True,False,False,False,False
careens,True,False,True,False,False,False,False,False
wildly,False,False,False,False,True,False,False,False
surrounding,True,False,True,False,False,False,False,False
traffic,True,False,True,False,False,False,False,False
veers,True,False,True,False,True,False,False,False
horns,True,False,False,True,False,False,False,False
blaring,True,False,True,False,False,False,False,False
wrapped,True,False,True,True,False,False,False,False
poll,True,False,True,True,False,False,False,False
wisping,True,False,True,True,True,False,False,False
cushion,True,False,True,True,False,False,False,False
fuckola,False,False,False,False,False,False,False,False
pours,True,False,True,True,True,False,False,False
cushions,True,False,True,True,False,False,False,False
hissing,True,False,True,False,False,False,False,False
sound,True,False,True,True,True,False,False,False
sticking,True,False,True,True,False,False,False,False
lined,True,False,True,True,False,False,False,False
notebook,True,False,False,False,False,False,False,False
slightly,True,False,True,True,True,False,False,False
singed,False,False,False,True,False,False,False,False
covered,True,False,True,True,False,False,False,False
handwriting,True,False,False,False,False,False,False,False
upper,True,False,False,True,False,False,False,False
corner,True,False,True,True,False,False,False,False
lawrence,False,False,False,False,False,False,False,False
sellers,True,False,False,False,False,False,False,False
jamtoss,False,False,False,False,False,False,False,False
th,False,False,False,False,False,False,False,False
period,True,False,False,True,False,False,False,False
theme,True,False,False,True,False,False,False,False
titled,False,False,False,True,False,False,False,False
louisiana,False,False,False,False,False,False,False,False
purchase,True,False,True,True,False,False,False,False
ink,True,False,True,True,False,False,False,False
circled,True,False,True,False,False,False,False,False
handwritten,False,False,True,False,False,False,False,False
marginal,True,False,False,True,True,False,False,False
comments,True,False,True,False,False,False,False,False
misspelled,False,False,True,False,False,False,False,False
throughout,False,False,False,False,True,True,False,False
theater,True,False,False,True,False,False,False,False
stage,True,False,True,True,False,False,False,False
background,True,False,True,False,False,False,False,False
landlord,True,False,False,False,False,False,False,False
moderne,True,False,False,True,False,False,False,False
disturb,True,False,True,False,True,False,False,False
sparse,True,False,False,True,True,False,False,False
audience,True,False,False,False,False,False,False,False
lives,False,False,False,False,False,False,False,False
radford,False,False,False,False,False,False,False,False
near,True,False,True,True,True,True,False,False
inandout,True,False,False,True,True,False,False,False
burger,True,False,False,False,False,False,False,False
camrose,False,False,False,False,False,False,False,False
burgers,True,False,False,False,False,False,False,False
kid,True,False,True,True,True,False,False,False
ninth,True,False,False,True,False,False,False,False
grade,True,False,True,True,False,False,False,False
isare,False,False,False,False,False,False,False,False
arthur,True,False,False,False,False,False,False,False
digby,False,False,False,False,False,False,False,False
fhave,False,False,False,False,False,False,False,False
heard,False,False,False,False,False,False,False,False
branded,False,False,False,True,False,False,False,False
bitter,True,False,True,True,True,False,False,False
creek,True,False,False,False,False,False,False,False
wrote,False,False,True,False,False,False,False,False
episodes,True,False,False,True,True,False,False,False
bulk,True,False,True,True,False,False,False,False
lightweight,True,False,False,True,False,False,False,False
dunce,True,False,False,False,False,False,False,False
vaguely,False,False,False,False,True,False,False,False
brace,True,False,True,False,False,False,False,False
kidhe'll,False,False,False,False,False,False,False,False
pushover,True,False,False,False,False,False,False,False
uhsome,False,False,False,False,False,False,False,False
beers,True,False,False,False,False,False,False,False
few,True,True,False,True,False,False,False,False
troubles,True,False,True,False,False,False,False,False
pulling,True,False,True,False,False,False,False,False
dilapidated,False,False,False,True,False,False,False,False
incongruously,True,False,False,True,True,False,False,False
brand,True,False,True,False,False,False,False,False
corvette,True,False,False,False,False,False,False,False
kid's,False,False,False,False,False,False,False,False
'vette,False,False,False,False,False,False,False,False
depending,False,False,True,False,False,False,False,False
options,True,False,True,False,False,False,False,False
wait,True,False,True,False,False,False,False,False
matronly,False,False,False,True,False,False,False,False
spanish,True,False,False,True,False,False,False,False
jace,False,False,False,False,False,False,False,False
pilar,False,False,False,True,False,False,False,False
spoke,True,False,True,False,False,False,False,False
associate,True,False,True,True,False,False,False,False
may,True,False,False,False,False,False,False,False
larry,False,False,False,False,False,False,False,False
dim,True,False,True,True,True,False,False,False
stairs,True,False,False,False,False,False,False,False
sweetie,True,False,False,False,False,False,False,False
dat,False,False,False,False,False,False,False,False
